61aa52478ae8ee306d5dcf52,5GRCWGJ8+M9,72a73f5a87f63ee22abfcf7899d21fca,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,28.51594667,-13.06836667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr056181
61aa52518ae8ee306d5e7864,,410fd9e4141e97c54fb9c6ff79321f53,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-121.25387,37.88985,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,26.0,5.0,26.0,97022
61aa52518ae8ee306d5e7876,,ff0d38c72eb2b26fbd1f501185cc6b6f,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-121.25387,37.88985,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,46.0,5.0,22.0,97050
61aa52518ae8ee306d5e7889,,d96f0d9cd4c435812a0d96c069ab451d,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-122.58258,41.500855,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,134.0,63.0,84.0,97132
61aa52518ae8ee306d5e7892,,6157da8f269ae250dc69f76cddfc38b5,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-119.783905,37.27052,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,141.0,0.0,5.0,97139
61aa52518ae8ee306d5e78a2,,2873e4387a3df263e72ae7cf25ee06c8,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-121.322975,39.278975,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,155.0,5.0,14.0,97153
61aa52518ae8ee306d5e78a5,,33423050f5d813ff6285ef04171ec4dc,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-121.322975,39.278975,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,158.0,0.0,5.0,97156
61aa52518ae8ee306d5e78a7,,8eaf98b93bfa380d1b3f780f9b4c6b50,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-121.322975,39.278975,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,162.0,57.0,82.0,97160
61aa52518ae8ee306d5e78c8,,8316cdd482e9c1d4cb2740b083e907e1,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-110.422505,45.59235,48066.812261804,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,369.0,64.0,100.0,97301
61aa52518ae8ee306d5e78cf,,b814c1e0d75153d80e0f59dc05a35711,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-117.64434,46.83875,42191.531454023,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,4.0,5.0,10.0,97294
61aa52518ae8ee306d5e78dd,,a562e33200e09779194d2c2edf0d77f1,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-117.64434,46.83875,42191.531454023,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,18.0,5.0,10.0,97311
61aa52518ae8ee306d5e78e9,,7246274686efd0f0309184fed45ee310,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-117.64434,46.83875,42191.531454023,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,30.0,5.0,10.0,97323
61aa52518ae8ee306d5e78f2,,0cb940f536541c108a34361177d78571,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-117.64434,46.83875,42191.531454023,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,38.0,5.0,10.0,97331
61aa52518ae8ee306d5e7914,,f73cdbff57a9871b1a400bd171db9112,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-117.64434,46.83875,42191.531454023,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,67.0,0.0,5.0,97361
61aa52518ae8ee306d5e7920,,e9f2cae55f4ba67d38ab0d0a4f78f64c,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-117.64434,46.83875,42191.531454023,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,79.0,0.0,5.0,97377
61aa52518ae8ee306d5e7922,,9006dbc552909b91e6e42805d01f3294,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-112.12883,46.15844,36958.74237871,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,385.0,29.0,56.0,97389
61aa52518ae8ee306d5e7931,,6ae6f5e0e2e090ad91d393562f206c0b,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-111.422365,46.30771,31352.882877849,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,399.0,5.0,14.0,97403
61aa52518ae8ee306d5e7964,,720ffec5852678aec80107be5bf5f637,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-121.25387,37.88985,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,79.0,80.0,100.0,97463
61aa52518ae8ee306d5e797b,,7126e65d4f7fbbb5de1cbae1dc292d0a,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-121.25387,37.88985,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,102.0,85.0,100.0,97486
61aa52518ae8ee306d5e7983,,32fde1662c49bbf2f4bc5fc0ccd1be94,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-121.25387,37.88985,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,112.0,85.0,100.0,97496
61aa52518ae8ee306d5e7993,,7eb520b1c660fb825249232659e2ba5e,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-88.975505,38.97711,24303.985462991,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,149.0,5.0,28.0,97514
61aa52518ae8ee306d5e7996,,c25eef5f1e1c6cd8ea2d0a65476c1745,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-116.05562,33.752885,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,182.0,0.0,7.0,97520
61aa52518ae8ee306d5e79af,,e858a3bbdcbf5f0afdb53a1c94a77b3a,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-116.838445,33.019595,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,204.0,6.0,15.0,97557
61aa52518ae8ee306d5e79df,,3b0b6af7832f7a412fa0352855a39a2f,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-122.39744,39.59175,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,272.0,51.0,75.0,97670
61aa52518ae8ee306d5e79ee,,c10e99093e6ed38370f4399a2ba52533,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-123.034605,40.672575,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,285.0,6.0,12.0,97685
61aa52518ae8ee306d5e79fa,,0ef45110c4a54b1aa2a68051f891226b,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-85.255115,39.111625,19184.410463867,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,233.0,0.0,5.0,97714
61aa52518ae8ee306d5e7a19,86G4F74C+RC,41a5344fed9d1f897e17bee137b785fd,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-97.728972222,40.457055556,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,26.0,34.0,83.0,97743
61aa52518ae8ee306d5e7a33,,14fad6d19af09648eb346b66b02eb659,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-88.473595,38.7573,19649.345693127,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,246.0,36.0,96.0,97773
61aa52518ae8ee306d5e7a34,,c7c8f2cee64adc1e8dae522f860378a5,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-88.473595,38.7573,19649.345693127,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,245.0,19.0,36.0,97768
61aa52518ae8ee306d5e7a44,,8f0b31d60445a5113074bad2da9eb15b,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-123.727545,46.517045,27730.777067016,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,37.0,5.0,18.0,96283
61aa52518ae8ee306d5e7a47,,d206c23017b59799b8911b263cf7be14,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-122.374775,45.580555,18852.694637005,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,63.0,0.0,10.0,97786
61aa52518ae8ee306d5e7a7e,86G4R8HQ+XR,374d7714c38473da0fb863904110f6a0,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-97.660388889,40.829972222,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,73.0,56.0,76.0,97880
61aa52518ae8ee306d5e7a88,86G4F74C+RC,556dcc16324226ceab421cef11e732e5,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-97.728972222,40.457055556,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,13.0,44.0,83.0,97930
61aa52518ae8ee306d5e7aa2,85858JGX+2C,9afdf189fcae8189c250865783d52630,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-116.351388889,36.325027778,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,2.0,7.0,21.0,98023
61aa52518ae8ee306d5e7ac1,8586GR9P+VM,7547618654a8780106b1ce0f03491252,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-115.163333333,36.519666667,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,8.0,0.0,10.0,98111
61aa52518ae8ee306d5e7ac7,,80c7d0a77ed7f233664fae37f786bb06,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-81.815115,29.95607,22329.647859909,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,537.0,17.0,71.0,98487
61aa52518ae8ee306d5e7ad4,,4c33b61f3c92b18eec9548ae80e43df0,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-92.384265,44.01463,23211.320530046,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,86.0,42.0,71.0,98616
61aa52518ae8ee306d5e7ad6,,f927a60c3d1e1341a694ddedbc9cf6ed,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-92.64147,44.45413,24979.211058928,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,90.0,18.0,50.0,98623
61aa52518ae8ee306d5e7aec,,e5bf23321ac8680df3177219150291c8,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,16034,16034,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-90.16176,40.44931,26713.532526745,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,11.0,43.0,63.0,98732
61aa52518ae8ee306d5e7b54,,6f91926917d8609bd798174c58ad27cf,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-111.53604,40.176975,40642.297354847,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,7.0,5.0,17.0,99158
61aa52518ae8ee306d5e7bce,,1f839c76142344f2374d54936b5c23fb,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-113.25971,37.811655,52130.245610642,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,145.0,36.0,80.0,99774
61aa52518ae8ee306d5e7bdf,,b54591f0761937d8cb7bbf64382d5743,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-113.03214,39.06433,73792.114815963,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,156.0,0.0,5.0,99785
